#####################################################################################
# Sample of identified Compact Groups of galaxies in EAGLE RefL100N1504
# from Harsuiker and Ploeckinger (2019, subm) 
#####################################################################################
#column 0: CG ID
#column 1: Snapshot number where the CG is identified
#column 2: Case depending on status of CG at next snapshot: (0: not merger, not identified as CG, 1: merged, 2: partly merged 3: not merged, still CG) 
#column 3: Projection where the CG is identified (note: some CGs are identified in more than one projection)
#column 4: Elongation (s_parallel / s_perpendicular, see Fig. 3)
#column 5: First snapshot where all CG members have merged  (-1 if they do not merge until z=0)
#column 6-10: GalaxyIDs of CG member from EAGLE database 
#####################################################################################
0230	25	3	posz	6.01	-1	   9112393	   2968527	   2967811	        -1	        -1
0231	25	3	posz	3.42	28	  10271009	  10270265	  10270863	        -1	        -1
0232	25	3	posz	3.30	28	   8478565	   8478354	   8477732	        -1	        -1
0233	25	3	posz	1.75	-1	  30762644	  30762224	  10761082	        -1	        -1
0234	25	3	posz	1.09	27	  10788380	  10788870	  10788047	        -1	        -1
0235	25	3	posz	0.70	28	  10950011	  10949219	  10949699	        -1	        -1
0236	25	2	posz	657.59	-1	  12632042	  12631772	  10513359	        -1	        -1
0237	25	2	posz	61.97	-1	   1780423	  56194687	   1780300	        -1	        -1
0238	25	2	posz	3.50	-1	  10453832	  59390081	  59390248	        -1	        -1
0239	25	2	posz	1.74	27	  10899196	  10898680	  10899000	        -1	        -1
0240	25	2	posz	1.61	-1	   2863686	   8712088	   8711321	        -1	        -1
0241	25	1	posz	1.49	26	  12340243	  12339876	  12340108	        -1	        -1
0242	25	0	posz	762.70	-1	   9490152	  10815709	   9495923	        -1	        -1
0243	25	0	posz	550.79	-1	  10845873	  12319786	  12319431	        -1	        -1
0244	25	0	posz	538.10	-1	  11829207	   2464167	   2464870	        -1	        -1
0245	25	0	posz	4.26	28	   9164196	   9163573	   9162876	        -1	        -1
0246	25	0	posz	3.73	-1	   3105675	  10230195	  10230778	        -1	        -1
0247	25	0	posz	22.46	-1	  49647597	  21220463	  49625956	        -1	        -1
0248	25	0	posz	2.49	-1	   9951362	  59269261	  59269483	        -1	        -1
0249	25	0	posz	2.02	-1	   9204775	  30115262	   9204522	   9204136	        -1
0250	25	0	posz	2.01	-1	   8321879	   8321507	  56721286	        -1	        -1
0251	25	0	posz	1.80	28	  18310075	  18309484	  18309917	        -1	        -1
0252	25	0	posz	1.58	28	  11807418	  11807273	  11807173	        -1	        -1
0253	25	0	posz	1.11	27	  10310943	  10311671	  10311501	        -1	        -1
0254	25	0	posz	0.75	-1	   2831641	  18045684	  18046609	        -1	        -1
0255	25	0	posz	0.55	28	   8595447	   8595236	   8594641	        -1	        -1
0256	25	3	posy	2.75	-1	  12676658	  12676169	   7612673	        -1	        -1
0257	25	3	posy	2.52	28	  10950011	  10949219	  10949699	        -1	        -1
0258	25	3	posy	1.87	-1	  59480150	  11008766	  11008331	        -1	        -1
0259	25	2	posy	61.20	-1	  11040112	  11040792	   7671401	   7671915	   7674873
0260	25	2	posy	1.98	27	  10899196	  10898680	  10899000	        -1	        -1
0261	25	2	posy	0.97	27	  10048614	  10049596	  10049204	        -1	        -1
0262	25	2	posy	0.45	28	   8500521	   8501580	   8502246	        -1	        -1
0263	25	1	posy	1.64	26	  12340243	  12339876	  12340108	        -1	        -1
0264	25	0	posy	7.36	-1	    182322	    181933	    184732	        -1	        -1
0265	25	0	posy	6.53	-1	   3190542	  11077745	  59497146	        -1	        -1
0266	25	0	posy	44.76	-1	   2432355	   8462806	   8461952	        -1	        -1
0267	25	0	posy	3.40	-1	  31032064	  11290571	  11290889	        -1	        -1
0268	25	0	posy	1.92	-1	   9227802	   9227012	   2986441	  59130466	        -1
0269	25	0	posy	1.12	-1	   2735090	   2734860	  58656796	        -1	        -1
0270	25	3	posx	62.87	-1	  11308263	   9894515	   9894940	        -1	        -1
0271	25	3	posx	2.59	-1	  59392562	  10458046	  10458694	        -1	        -1
0272	25	3	posx	1.43	28	  10950011	  10949699	  10949219	        -1	        -1
0273	25	3	posx	1.43	-1	  59480150	  11008766	  11008331	        -1	        -1
0274	25	3	posx	1.22	27	  10788380	  10788870	  10788047	        -1	        -1
0275	25	3	posx	1.12	28	   8478565	   8477732	   8478354	        -1	        -1
0276	25	3	posx	1.03	28	  10271009	  10270863	  10270265	        -1	        -1
0277	25	2	posx	4.25	-1	   3109116	  10248528	  10248875	        -1	        -1
0278	25	2	posx	30.91	-1	  11199167	  11199714	  12925676	        -1	        -1
0279	25	2	posx	2.71	28	  11138939	  11138641	  11139328	        -1	        -1
0280	25	2	posx	2.19	27	  13050270	  13050494	  13050595	        -1	        -1
0281	25	2	posx	182.62	-1	   4145221	  10899196	  10898680	  10899000	        -1
0282	25	2	posx	10.57	-1	   5311200	   5310995	  62023800	        -1	        -1
0283	25	0	posx	94.75	-1	    186218	  11161019	  11161525	        -1	        -1
0284	25	0	posx	6.61	28	   8595447	   8595236	   8594641	        -1	        -1
0285	25	0	posx	3.82	-1	   9939121	   9938603	  59266021	        -1	        -1
0286	25	0	posx	2.70	-1	  59067825	   8988009	   8989493	        -1	        -1
0287	25	0	posx	2.56	-1	  10272165	  10271450	   3111473	        -1	        -1
0288	25	0	posx	2.46	28	  11807418	  11807273	  11807173	        -1	        -1
0289	25	0	posx	10.90	-1	   6029131	   6029540	   6027089	        -1	        -1
0290	25	0	posx	1.73	-1	   8321879	  56721286	   8321507	        -1	        -1
0291	25	0	posx	1.13	27	  10310943	  10311671	  10311501	        -1	        -1
0292	25	3	negz	4.42	-1	   9022546	   9023694	   2951460	        -1	        -1
0293	25	3	negz	3.42	28	  10271009	  10270265	  10270863	        -1	        -1
0294	25	3	negz	2.58	-1	  10099335	  30512122	  10098639	        -1	        -1
0295	25	3	negz	1.75	-1	  30762644	  30762224	  10761082	        -1	        -1
0296	25	3	negz	1.09	27	  10788380	  10788870	  10788047	        -1	        -1
0297	25	3	negz	0.70	28	  10950011	  10949219	  10949699	        -1	        -1
0298	25	2	negz	61.97	-1	   1780423	  56194687	   1780300	        -1	        -1
0299	25	2	negz	3.50	-1	  10453832	  59390081	  59390248	        -1	        -1
0300	25	0	negz	88.05	-1	  61447685	   3313796	   3313926	        -1	        -1
0301	25	0	negz	762.70	-1	   9490152	  10815709	   9495923	        -1	        -1
0302	25	0	negz	6.20	-1	   2782412	   2781597	   2780931	        -1	        -1
0303	25	0	negz	50.65	-1	  12533515	  10472336	  10473016	        -1	        -1
0304	25	0	negz	4.26	28	   9164196	   9163573	   9162876	        -1	        -1
0305	25	0	negz	373.67	-1	  11240859	   8406317	  11240358	        -1	        -1
0306	25	0	negz	340.96	-1	   4184661	  10810501	  10811028	        -1	        -1
0307	25	0	negz	2.02	-1	  30115262	   9204775	   9204522	   9204136	        -1
0308	25	0	negz	2.01	-1	   8321879	   8321507	  56721286	        -1	        -1
0309	25	0	negz	1.80	28	  18310075	  18309484	  18309917	        -1	        -1
0310	25	0	negz	1.61	28	  11115262	  11114872	  11115422	        -1	        -1
0311	25	0	negz	1.58	28	  11807418	  11807273	  11807173	        -1	        -1
0312	25	0	negz	1.11	27	  10310943	  10311671	  10311501	        -1	        -1
0313	25	3	negy	2.75	-1	   7612673	  12676169	  12676658	        -1	        -1
